DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2023-06-07,21.44,19.48,18.19,17.89,18.17,19.28,20.15,18.79,18.44,19.74,22.02,26.17,28.62,31.96,41.29,61.14,77,83.91,69.59,80.23,75.35,30.36,28.09,23.43
2023-06-06,22,19.77,18.81,18.05,18.03,18.77,22.51,20.28,18.51,19.39,20.86,22.71,26.84,27.94,27.46,30.84,38.21,38.84,38.57,60.3,61.14,32.3,25.69,22.19
2023-06-05,20.76,18.78,17.93,17.45,17.14,18.09,21.91,20.16,18.57,19.38,23.12,24.64,27.21,28.72,28.8,34.08,36.92,28.52,29.31,39.22,55.46,30.35,24.76,21.73
2023-06-04,23.07,20.05,18.64,17.97,17.57,17.57,21.41,18.49,18.01,20.32,21.95,24,26,24.37,26.66,27.28,28.72,29.98,29.04,39.79,47.6,30.2,24.49,22.25
2023-06-03,25.35,21.2,19.59,18.89,18.95,19.16,22.32,22.3,19.98,22.06,23.53,26.44,26.68,28.04,29.69,37.36,42.83,36.93,34.14,37.64,45.65,27.96,25.74,22.05
2023-06-02,18.04,16.2,15.1,14.95,15.09,17.73,20.99,18.94,17.9,16.69,17.46,18.39,17.56,18.48,15.07,16.28,19.48,22.24,23.83,34.64,49.57,32.48,30.42,24.68
2023-06-01,14.77,12.57,12.27,13.46,15.04,19.39,21.66,20.13,18.12,15.41,15.25,14.75,13,11.65,11.43,12.18,14.4,18.63,23.43,31.41,39.69,23.14,20.96,17.57
2023-05-31,11.24,10.14,9.96,10.2,11.76,14.77,16.69,15.54,12.43,12.38,13.51,15.15,15.65,16.22,15.07,16.5,18.7,20.32,20.42,27.11,33.3,21.05,18.25,14.76
2023-05-30,13.5,11.89,11.61,11.74,12.96,15.99,20.24,18.45,16.36,16.73,18.59,23.11,22.54,25.39,24.73,29.1,33.78,26.44,25.77,34.16,36.39,20.66,17.59,13.59
2023-05-29,18.03,16.46,16.09,16.07,16.1,16.65,16.88,16.2,15.03,15.5,17.49,19.27,19.99,23.98,22.43,23.97,23.75,23.13,23.72,33.62,42.27,23.45,18.31,15.96
2023-05-28,16.93,14.91,13.37,13.06,13.99,13.21,16.11,14.08,14.42,14.75,15.98,17.96,18.67,21.71,21.8,23.91,25.02,27.04,25.47,35.13,42.8,27.59,21.89,18.53
2023-05-27,19.86,18.7,17.1,15.7,15.52,16.88,17.86,17.27,18.07,17.38,18.3,19.11,20.9,25.71,26.42,30.04,37.27,34.06,29.64,42.74,46.37,31.45,25.74,20.77
