DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
01/06/2023,87.7,86.8,231.4,203.9,125.3,99.7,121.7,58.5,36.1,22.6,113.1,219.2,183.2,165.9,181.1,166.2,91.6,189.8,164,120.7,143,148.6,175.2,154.2
02/06/2023,174.7,154.6,181.3,146.9,73.6,66,19,8.4,11.7,15.5,16.6,33.4,22.8,18.4,182.8,262.7,242.6,20.5,38.8,91.9,49,94.4,62.9,53.6
03/06/2023,79.7,139.9,33.6,1.7,0,0.3,1.3,1.7,0,0,0,12.2,15,12.4,9,24,14.7,16.1,46.3,126.5,102.3,41.5,47,88.7
05/06/2023,2,7.6,27,36.7,54.2,52.3,35.1,5.3,0,6.2,11.3,4.5,6.8,5,16.5,0.1,0.1,0,92,0.9,8.6,21.4,59.8,21.1
06/06/2023,15.5,17.5,21.8,19.1,22.2,14.3,26,0.9,0,0.1,2.3,1.2,0.3,8.3,10.2,12.3,4.5,1.2,6.8,30.9,86.9,133.2,156.8,169.9
07/06/2023,129,67.4,28,11.2,94.6,195.7,103.5,43.7,6.5,0,2.5,0.4,0,2.9,9,49.9,68.5,82.6,71.1,73.2,113,155.8,153.5,134.5
09/06/2023,27.6,23.7,33.2,53.5,22.9,6.3,0.3,0,0,0,1.9,5.6,17,31.4,38,50.7,152.4,165.8,129.1,110.5,91.9,74.8,69.6,51.4
10/06/2023,17.9,21.3,15.5,72.7,76.6,27.7,84.2,16.6,9.5,6,0.3,0,0,0,0,0,0.2,0,0,0.2,4.9,25.3,29.6,79
11/06/2023,93.3,64.6,132.9,94.5,189.1,164.7,88.1,85.4,99.5,92.6,76.2,10,11.1,15.8,91.3,75.8,88.4,89,138.5,235.6,155.1,169.7,166.3,118.5
13/06/2023,35.7,39.6,59,65.4,42,22.8,13.7,14.9,3.5,15.3,5.6,0.1,0.9,2,3,15.6,13.3,30.4,33.6,131.6,176.3,144.1,80.5,23.9
15/06/2023,175.4,177.3,113.7,213.7,211.4,184,180.2,154.6,95.3,53.3,26.6,16.5,46.9,52.4,55.4,236.1,262.2,260.3,224.6,212.1,177.9,144.2,60,39
