DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
05/02/2023,10.4,11.1,16.2,25.1,21.9,29.4,29.2,33.6,18.5,16.6,14.6,13.6,13.7,11.6,5.4,0,1.3,16.8,17.7,7,-1.6,-3,-11.5,36.4
06/02/2023,-31.1,-31,-31.1,-31,-26.3,-3.8,-2.1,-2,-2.8,-3.1,-3.9,-4.2,-4.1,-4.4,0,-4.2,-2.6,2.8,15.8,0.3,-1.6,-1.7,-2,36.2
07/02/2023,-6.5,-3.9,-2.6,-5.2,1.7,14.1,3.5,3.4,0.9,2,1.9,-0.7,-1.2,-1.6,-2.5,-1,2.5,16.8,28.2,22.9,22.6,19,17.6,38.2
09/02/2023,23,20.7,22,22.5,32.6,49.2,94.5,54.3,19.2,17,12.3,9.9,10.6,7.8,2.3,0.1,1.9,7.3,10.6,0.6,-2.9,-3.9,-3.4,25.5
10/02/2023,3.6,8.2,7,8.7,9.6,12.1,17.9,22,13.4,0,-2.1,-2.9,-1.7,-2.5,-3,-2.9,-2.1,4.1,19.8,23.9,24.1,30.8,41.9,43.8
12/02/2023,15.7,8.8,2.4,0.1,4.8,5,9.1,8.3,0.4,2.8,0.6,-0.6,2.3,5,6.7,2.1,3.3,15.1,18.5,12.2,7,2.6,6.1,26.6
13/02/2023,3.2,10.1,12.7,13.4,15.8,23.8,50.5,43.6,22.6,24.5,21.7,20.8,20,21.9,18.4,16,16.2,13.9,17,11.5,4.6,0,2.5,29.3
14/02/2023,54.9,74.7,60.2,23.3,15.8,14,6.4,5.6,-3.6,-3.7,-0.7,0.4,-0.6,-2.1,-3.7,-4.5,-2.5,5.1,23.8,11.1,8.2,4.7,27.7,35.1
15/02/2023,47.3,21.2,22.9,24.2,21.2,32.8,22.5,20.3,7.7,6.4,2.9,0.4,-0.9,-1.2,-1,-0.7,-0.3,1.6,2.2,-2.2,-3.4,-6.1,-3.7,47.2
16/02/2023,-2,-2.1,0.2,3,2.7,3.7,28.7,34.6,16.9,-0.2,-0.4,-0.1,-0.2,-0.6,-1.3,-2.3,-3.1,-2.1,14.7,15.9,15.6,14,11.9,113.7
18/02/2023,22.7,18.2,17.3,17.3,17.4,16.4,19,19.9,16.3,13.3,5.8,1.7,0,-0.7,-0.7,-1.1,-1.1,1.2,11.9,-1.9,-3.4,9.4,8.9,57.2
19/02/2023,22.8,28.9,35.8,10.6,0.8,7.2,15.9,20.1,18.5,22.2,17.7,17.1,15.4,14.1,24.7,32.1,17.6,20.6,36.5,33.5,32,19.8,9.6,28.1
20/02/2023,1.4,0.2,-0.3,-0.5,-0.8,1.6,0.1,-1.1,-0.1,-0.2,-0.4,-0.1,-0.7,-1.6,0.1,1,1.1,7.4,23.3,22,16.8,18.1,14.4,58.8
21/02/2023,12.8,6.6,4.8,5.8,9.1,22.1,25.7,17.8,8.6,10.3,12,4.6,0.7,-1.8,-1.8,-1.9,-1.2,-0.9,3,0.1,-2.1,-2.4,-0.1,34
22/02/2023,3.7,-1,0.8,2.5,-0.3,1.3,0.4,-3.3,-2.9,-4.5,-4.4,-5.2,-4.6,-4.1,-4.3,-4.7,-4.5,-0.5,25.7,19.4,8.7,3.1,3.7,24.9
23/02/2023,6.4,3.9,6.5,8.9,11.5,8.3,17.1,11.8,3.4,0.7,0.6,0.7,0.4,0.9,0.7,0.4,2.5,5.2,15.5,13.2,13.7,16.5,15.5,26.1
26/02/2023,19.2,29.9,19.5,17.9,18.3,21.7,30.1,23.9,46.4,21.6,17,12,5.7,0.3,-3.2,-4.8,-4,-4,-1.2,0.7,5.8,1.5,-0.7,26
27/02/2023,-0.4,-1.5,-2.7,-1.9,1.4,1.4,3.8,8.8,0.6,0.8,5.1,25.4,13.1,7.3,4.3,6.5,6.4,15.5,25.9,27.8,24.3,13.6,8.8,30.2
28/02/2023,6.3,11.4,14.7,17.7,33.2,58.3,67.8,34.8,17.3,25,17.4,16.3,9.5,1.4,1.4,0.7,11.7,26,39.2,31.2,23.3,18.7,20.4,25.2
03/03/2023,19.8,8.9,20.1,18.3,23.5,25.6,32.4,29.1,19.5,0,17.9,19.2,19.3,19.2,14.2,13.7,13.7,32.1,81.4,29.4,31,24.8,22.9,17.1
05/03/2023,30.2,16.6,3,2.4,-1.4,-3.6,3.4,2.5,-1.3,-1.6,-1.7,-4.4,-0.8,-1,-0.5,-0.6,-0.3,3.8,37,30.3,5.5,-0.6,-3.2,50.4
11/03/2023,-5,6,6.4,4.1,5.5,9.1,8.6,8.1,2.5,-0.2,0,0.2,0.8,0.5,1.2,0.7,3.8,22.7,55.3,26.2,26.3,20.9,17.3,5.7
15/03/2023,11.6,4.5,0.8,-0.8,1,15.7,20.9,-0.7,-0.9,-1.9,-1.4,-1.9,-2.9,-3.4,-21.5,-4.5,-22.2,-25.1,-0.6,-11.8,5.2,0.4,-16.7,27
16/03/2023,-2.9,-3,-3.3,-3.3,-1.9,0.2,1.8,3.7,0.9,-0.6,-2.3,-3.4,-4.3,-4.1,-5.3,-6,-5.2,-4.2,-0.2,1.8,0,-0.3,0,26.7
20/03/2023,3.3,2.5,5.2,11.5,10,15.8,19,4.7,14,1.2,-0.6,-2.5,-3.3,-3.8,-4,-4.1,-4.2,-9.5,-5.7,-2.2,-1,-1.7,-1.4,-2.1
21/03/2023,-2.7,-2.5,-2.5,-1.9,-0.4,5.1,92.4,113.3,35.1,6.3,0.1,-0.3,0,0.4,0.6,0.4,-0.2,-1.3,0.4,47.4,10.7,1.3,4.1,-3.3
22/03/2023,-3.5,-6.3,-6.9,-7.2,-7.9,1.5,7.7,25.7,23.3,4.7,0.2,0,0.4,0.4,0.5,1.5,2.3,2.8,16.5,131.1,80.1,39.5,31.5,22.1
24/03/2023,24.4,18.9,16.2,16.8,19.9,74.7,55.8,63,33.3,24,37.5,24.2,17.1,8.5,3.4,-1.1,-3.5,-2.9,-0.1,1.4,12.4,26.7,29.2,26.6
30/03/2023,-2,-2.4,-0.5,0.9,5,15.9,20.5,20.9,19.6,6.2,-1,-2.1,-2.7,-4,-6.4,-4.9,-4.9,-4.5,-4.2,-4.4,-4.5,-3.9,-3.7,-3.9
31/03/2023,-3.8,-3.6,-1.9,0.7,10.8,18.6,20.9,30.8,46.5,-4.3,-11.6,-18.6,-21,-20.6,-19.7,-19.1,-18.3,-17.6,-6.1,20.5,27.7,46.2,50,52.1
02/04/2023,-2.1,-3.8,-6.3,-7,-6.8,-4.6,-2.7,-0.9,1.3,3.3,1.5,0.1,0.9,2.7,4.2,3.3,4.4,5.2,5.6,28.5,21.8,20.7,22.2,16.8
03/04/2023,12.5,10.8,4.9,1.6,1.5,3.2,6.6,9.9,4.5,8.7,14.8,13.5,12.2,8.4,4,-3.9,-14.3,-15.5,-12.3,3.4,-7.8,-15.4,-7.8,-0.6
04/04/2023,-0.7,-0.8,-1,1,14.3,21.3,22.5,29.3,21.9,19.5,19.3,18.7,13,3.3,3.4,3.2,3.3,4.6,10.9,22.4,27,23.6,18.8,21.9
05/04/2023,21,4.7,0.2,-0.8,-0.8,1.8,5.1,4.6,3.2,0.4,2.4,4.1,5.8,10.3,16.3,17.5,18.8,21.7,32.3,41.1,25,22.2,16.4,10
06/04/2023,11.5,3,1.2,8.2,11,16.8,22.4,22.6,18.2,8.9,5.1,5.1,7.9,8.4,8.3,10.6,12,9.1,12.4,34.2,48.5,28.4,27.4,18.9
07/04/2023,14.3,12.6,13.2,18.3,19.1,19.8,22.3,22.3,26.1,29,19.6,18.7,15.6,12.5,11.9,13.3,18.3,31.5,18,26.3,28,26.6,35.2,22.2
09/04/2023,8.1,6.2,7.7,10.5,11.8,13.1,15.8,19.8,17.8,19.6,17.5,17.1,17.2,16.7,15,16.1,18.1,16,15.7,17.9,20.6,17.4,10.9,14.1
11/04/2023,3.7,0.7,8.3,11.7,13.2,19.6,38.4,31,21.9,20.4,20.3,22.5,26.6,25.8,31.2,29.8,23.2,22.2,21.9,29.6,31.4,17.4,0.3,-3.6
12/04/2023,-8.7,-9.6,-10.5,-9.6,-3.8,-0.2,4.9,13.7,3.8,3.2,3.4,5.7,7.1,8.8,9.1,9.1,11.3,9.8,13.9,52,31.8,16.5,-0.3,-12.5
13/04/2023,-15.9,-17.1,-18.2,-16.2,-5.9,-4.1,-1.2,-0.6,2.4,1.6,-1,4,4.7,6.5,9.7,8.6,10,13.3,24.8,140.6,19.7,5.2,-3.8,-5.5
15/04/2023,33.9,22.3,36.6,37.6,21.5,38.3,18.8,0.3,-1.8,-0.8,1,2.9,5.5,11.4,11,10.4,8.5,12.5,3.9,64.4,120.6,28.7,18.6,10.5
16/04/2023,7.6,6.4,8,7.5,9.9,14.5,21.5,19.9,10.5,7.5,9.1,8.6,10.1,13.3,14.1,14.1,14.5,16,23.2,138.7,99.4,22,16.2,10.2
17/04/2023,14.7,3.8,-0.4,-0.4,-1.6,1.5,5.1,4.8,0.5,-0.7,-4.3,-4.5,-5.7,-5.8,-6.6,-5.6,-3.8,-2.6,-2.4,-1.6,1.3,-1.3,-3.4,-5.2
18/04/2023,-5.9,-14.6,-12.1,-5,-2.4,4.6,10,10.4,16.3,-0.4,-1.6,-1,0.1,2.7,1.3,-0.8,-1.6,-1.8,-2.3,3,27.6,4.6,-1.6,6
19/04/2023,4.8,6.3,2.2,1.6,9.6,44.9,32.8,29.5,-1.7,-4.1,-4.2,-4.1,-3.3,-2.4,-2.6,-2.8,-4.4,-4.9,-4.2,-1.2,6.7,-1.1,-2.9,-2.5
20/04/2023,-3.2,-3.9,-4.5,-4.4,-0.8,17.9,33.8,28.4,7.9,-3.1,-2.4,0.1,15.3,27.6,40.8,27.8,28,24.7,27.2,84.7,108.7,31.1,21.3,18.1
22/04/2023,26.1,2.2,-2.3,1.7,8.3,12.4,17.7,16.1,3.7,1.5,1.5,2.4,1.5,3.6,-0.5,-2,-2.7,-2.5,-2.4,-2,-1.6,-1.5,-2.3,-0.1
25/04/2023,20.9,21.8,20.7,22.6,19.5,44.3,42.6,33.8,24.1,16.8,11.3,11.9,13.9,16.9,22.4,27.9,24,22.5,19.2,19.1,15.8,7.2,8.9,8.3
27/04/2023,24.7,23.6,23.3,26.9,21.6,28.5,26.3,22.9,15.3,9.7,12.7,15.7,17.7,17,18.1,19.6,21.1,18.5,23.2,47.5,42.1,22.8,17.7,2.5
28/04/2023,0.7,0.9,1.2,-0.8,-0.6,-1.2,1.3,6.1,4.6,3.6,-0.1,-1.8,-2.9,-4.1,-9.7,-21.2,-16.8,-12.2,-4.2,0.2,19.9,55.6,25.2,23
29/04/2023,14.8,10.9,11.8,8.9,0.4,-0.3,0.7,2.2,1.1,1.6,0.3,-1.1,-0.8,0,0,0,0,0,2.4,37.9,122.5,144.6,42.7,25.3
30/04/2023,30.3,21.7,17.5,15.2,16.3,18,17.9,16.1,5.4,11.5,11,10,9.7,6.5,5.5,5.4,5.7,6.8,9.5,17.4,17.4,2.3,6.5,10.8
06/05/2023,29.3,26.1,12.8,0.1,-1.3,5.2,8.6,5.4,3.6,3,7.9,14.4,22.4,33.5,36.5,65.2,47.8,23,20.6,22,37,27.1,30.4,37.2
07/05/2023,26.1,30.7,20.1,17.1,16.3,18.1,15.1,12,11.6,14.8,15.1,15,14,11.9,6.4,3.1,1.7,0,2.5,13.5,16,7.6,9,5.5
09/05/2023,13.1,7.7,6.3,8.9,13,13.7,17.8,25.7,20.6,22.5,24,25.1,23.9,21.8,18,17.8,18.4,14.3,5.4,14.3,19.3,18.9,15.6,13
10/05/2023,11.9,12.9,15.1,20.3,22.7,43.3,46.1,26.6,24.3,23.2,19.6,16.7,15.3,13.5,11.8,9.5,10,8.8,4.5,6,19.9,15.7,8.5,12.9
27/05/2023,18.6,14.5,12.3,11.2,11.4,11.9,12.2,12.7,18.1,18.6,18,17.4,19,18.2,15.4,12.7,17.5,20.5,21.7,23.8,24.7,19.7,19,19.5
28/05/2023,20.5,16.1,16.6,16.7,15.1,12.8,12,13.9,13.6,14.7,15.3,18.5,18.6,17.7,16.8,16.7,18,19.1,17.7,19.2,20.1,17.5,17.4,15.4
30/05/2023,16,13.3,11.8,11.6,13.5,16.2,18.8,17.2,15.7,18.3,23.3,23,28.2,56.6,35.1,20.7,13.9,14.3,12.9,16.8,22.9,15.3,6,2.3
31/05/2023,2.6,3.1,5.6,12.6,14.1,17.3,20.9,19.3,20.2,19.7,27.1,32.9,16.8,17.3,11.4,10.4,13.4,12.1,15.3,29.4,36,23.5,19.1,15.4
04/06/2023,18.8,15.6,11.8,14.4,15.6,17.7,16,15.9,15.6,15.9,16.5,17.1,17.7,18.6,21.3,22,20.5,20.4,20.4,24.4,22.4,20.8,21.4,21.9
08/06/2023,10.3,9.4,13.6,16,15.3,15.1,15,17,15.6,18,19.8,21,22.4,24.8,25,47.6,45.8,24.9,22.8,25,30.2,26.6,23.4,20
12/06/2023,19.1,18,17.5,15.7,14.8,17,18.1,17.6,12.9,12.5,11.4,9.1,8.3,9.2,10.9,16.1,18,24.6,20.5,22.8,29.1,28.6,28.6,28.3
23/06/2023,18.8,16.3,17.2,17,17.3,18.4,19,18.1,16,13.7,16,18.6,22.1,25.3,28.6,32.5,34.4,16.9,-0.1,6.9,22.1,19.8,18.6,21.1
24/06/2023,20.1,18.1,14.9,11,4.1,1.3,5.3,2,-0.4,-0.7,-0.3,0,4.9,17.4,34.1,42.7,70.4,78.5,34.9,37.8,37.2,27.1,23.2,22.4
27/06/2023,20.3,18.9,17.7,18.3,17.8,17.6,17.8,18.2,17.1,19.4,28.6,30.7,24.4,23,12.8,7.1,3.3,5.2,6,12.2,45.4,31.9,27.9,24
28/06/2023,28.3,29.9,26.7,27.8,26.9,27,26.6,19.2,0.3,-0.5,-0.7,-0.1,1.7,5,7.3,6.7,6.6,6.4,5.9,14,35.4,34,33.1,29
29/06/2023,27,21.6,21.5,20.6,20.4,22,23.3,21.8,9.3,-0.5,-0.4,0.7,5.1,7.2,3.6,2.6,1.6,0.3,0.4,7,49.1,40.1,27,25.9
30/06/2023,24.5,22.3,20.2,18.6,18.7,19.1,19.7,19.7,15.7,7.7,15.3,16.6,22.5,22,22.5,21.7,22,26.7,30.7,37.4,32.3,32.3,25.4,24.5
01/07/2023,23.5,20.5,22.2,21.1,19.6,18.4,17,18.6,18.6,20,20.3,21.2,20.3,21.2,23.3,23.7,21.6,24.5,24.2,25.7,25.9,26,24.5,23.5
09/07/2023,19.7,16,13.3,11.4,11.5,11.8,15.1,18.1,16,15.6,19,20,21.3,23,24.7,27.7,27.2,28.5,27.2,31.7,39.7,31.5,24.3,24.9
18/07/2023,18.7,7.4,2.8,6.4,12.1,12.7,16.5,16.1,2,-0.2,-0.2,-0.1,-0.2,1.7,3.4,4.8,5.2,4.7,8.5,28.2,44.7,26.7,25.4,22.8
19/07/2023,21.6,19.5,17.7,15.9,14.8,16.5,17.4,15.6,1.1,0.2,-0.2,1.5,19.4,24.5,25.3,20.2,19.4,19.5,17.1,37.7,48,29.5,25.7,22.7
03/09/2023,38.1,34,32.6,29.5,23.8,24,28.9,29.6,54.1,35.1,13.3,4,1.8,0.3,-1.4,-2,5.7,23.1,22.6,21.5,20.8,20.6,7.5,20.6
04/09/2023,18.5,14.3,8.4,2.1,6.8,8,12.6,14,7.2,-0.3,-0.4,2.2,17.2,22.6,26.9,27.7,28.2,29.9,47.8,94.9,33.2,27.9,24,11.3
11/09/2023,16.3,15.5,14.7,17.4,19.9,21.8,20.9,20.3,18.4,18,19,20.2,16.3,15.2,21,25,26.1,25.5,25.3,45.3,30.8,21,21.1,19.1
19/09/2023,2,1,-0.8,-1.6,-0.7,14.3,20.7,22.5,17.8,9.8,4.7,5.2,8,11,25.1,26.4,25.7,27.1,31.7,53.8,42.6,35.2,25.9,20.7
