DATE,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
17/08/2023,24,6,14,1,9,1,6,9,10,4,12,4,14,3,13,4,13,9,16,8,20,5,28,2,48,2,537,7,2397,7,2141,0,2379,7,3880,8,1877,2,5219,5,3316,4,102,9,63,5,38,2
20/08/2023,22,4,21,4,21,7,21,4,20,4,21,4,21,9,21,9,21,7,24,1,28,5,27,9,30,0,68,9,50,8,41,9,24,7,24,2,105,2,392,3,1004,7,198,2,57,9,43,8
21/08/2023,42,7,42,1,50,1,55,2,60,4,65,1,90,8,46,2,27,3,47,2,74,5,184,1,121,3,53,0,64,2,32,9,39,1,45,3,51,6,70,4,132,5,67,9,45,9,36,2
22/08/2023,31,7,35,3,30,9,33,0,43,6,72,8,73,8,51,5,38,8,62,7,91,1,126,2,83,5,56,8,78,5,75,4,76,9,63,5,38,3,32,3,39,6,31,9,27,2,26,6
23/08/2023,51,2,49,3,53,5,39,2,28,1,29,0,31,6,27,5,26,5,26,4,24,8,23,9,25,3,27,7,28,0,32,3,22,7,34,7,60,3,285,7,216,2,62,7,46,5,29,3
24/08/2023,27,4,27,3,25,9,25,4,25,8,31,4,43,8,35,5,27,4,26,7,36,8,37,8,44,5,84,7,912,3,1314,9,1682,6,1726,2,1074,7,3127,7,948,7,79,3,47,7,35,1
25/08/2023,28,1,25,2,22,7,21,1,21,1,23,9,27,9,35,7,25,0,26,2,32,7,55,4,55,2,72,1,647,7,879,9,927,5,1885,3,2695,5,4351,6,2575,3,146,9,82,5,47,2
26/08/2023,33,6,30,8,26,1,32,2,42,5,48,6,53,2,46,1,26,5,25,0,28,5,43,7,70,4,368,4,2220,5,924,2,1749,5,743,2,489,0,570,3,374,9,172,5,103,5,113,7
27/08/2023,143,0,82,4,47,8,33,5,34,4,37,2,31,9,31,4,20,1,20,2,25,3,32,6,31,4,49,1,79,5,303,6,337,1,672,5,172,0,650,1,79,1,38,6,48,8,44,7
28/08/2023,27,4,32,0,29,8,37,4,34,5,29,0,37,8,40,9,28,1,26,9,26,3,27,7,37,4,38,9,41,0,47,2,64,0,137,4,300,4,2262,5,721,0,129,7,77,0,57,2
29/08/2023,27,4,27,3,25,9,25,4,25,8,31,4,43,8,35,5,27,4,26,7,36,8,37,8,44,5,84,7,912,3,1314,9,1682,6,1726,2,1074,7,3127,7,948,7,79,3,47,7,28,1
30/08/2023,28,7,28,2,27,7,27,3,26,5,27,9,30,4,26,9,23,2,23,1,24,3,26,5,42,6,44,8,79,3,110,9,382,8,266,8,2778,5,4843,1,2787,0,141,9,57,8,58,8
